timestamp,target,destination_ip,hop_number,ip_address,rtt1_ms,rtt2_ms,rtt3_ms
Sun 12 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Sun 12 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,28,213.248.82.234,341.714,,
Sun 12 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Sun 12 Apr 20:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,1,192.168.25.1,0.955,0.772,0.618
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,2,139.222.0.1,11.598,14.389,17.181
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,3,10.0.0.1,4.055,6.878,9.847
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,4,193.62.92.125,1.414,1.255,1.230
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,5,10.11.1.0,1.565,1.475,1.339
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,6,146.97.141.116,6.305,6.038,5.847
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,7,146.97.38.49,4.923,4.760,4.632
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,8,146.97.33.61,4.474,4.499,4.687
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,9,72.14.205.74,4.722,4.629,4.682
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,10,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,11,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,12,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,13,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,14,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,15,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,16,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,17,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,18,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,19,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,20,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,21,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,22,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,23,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,24,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,25,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,26,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,27,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,28,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,29,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.washington.edu,34.82.219.4,30,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,0.599,0.428,0.327
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,4.309,7.101,10.105
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,3,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.334,1.254,1.881
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,2.101,2.037,1.969
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.836,4.512,4.415
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,4.527,4.888,4.815
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,5.013,5.318,5.240
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,5.174,4.830,4.686
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,4.887,4.911,5.308
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.76.30,7.653,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.75.150,5.997,5.729,5.861
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.167.29,75.833,80.222,79.889
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.222,83.477,82.359,82.104
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.169.185,87.141,87.119,87.086
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.6.221,93.233,88.754,93.128
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.165.133,100.246,100.181,100.101
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.31.93,111.159,115.524,115.828
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.165.30,137.349,137.390,137.378
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.166.58,132.452,132.260,132.646
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.44.86,142.602,143.726,139.218
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,24,154.54.27.118,142.563,138.420,138.386
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,25,154.54.86.41,140.248,135.733,140.344
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,26,38.104.84.15,146.367,146.548,146.379
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,27,104.171.226.68,146.556,146.379,146.440
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,28,172.80.0.167,145.801,145.880,145.868
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.640,0.584,0.536
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.043,10.015,6.839
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,10.594,7.212,3.925
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.294,1.226,1.165
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.440,1.396,1.414
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.152,4.562,4.499
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,26.970,25.802,25.735
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,4.956,5.088,5.045
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.456,50.587,68.420
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,60.140,60.232,60.191
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,65.971,61.517,61.358
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,0.475,0.418,0.351
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,7.110,4.111,10.209
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,4.073,7.006,10.052
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.487,1.429,1.366
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.521,1.608,1.551
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.327,4.729,4.656
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.766,4.664,4.548
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.599,5.058,4.989
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.833,4.614,4.718
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,8.353,7.549,7.489
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.138.216,4.924,4.824,4.901
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.135.25,12.585,11.576,12.466
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.124.55,21.652,21.774,40.741
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.140.55,160.477,240.358,161.478
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.142.37,226.481,323.695,157.354
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,224.509,159.437,235.927
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,236.967,243.451,237.440
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,19,213.248.82.234,243.212,226.334,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,20,62.115.140.25,224.430,226.204,244.126
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,246.559,243.107,248.968
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.106,247.289,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,23,103.14.13.3,264.133,258.401,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,24,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,25,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Mon 13 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,1,192.168.25.1,0.780,0.749,0.726
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,2,139.222.0.1,9.205,4.391,12.048
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,3,10.0.0.1,4.348,7.167,11.905
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,4,193.62.92.125,1.646,1.624,1.602
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,5,10.11.1.0,1.626,1.598,1.545
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,6,146.97.141.116,4.559,4.310,4.265
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,7,146.97.38.49,4.568,4.582,4.548
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,8,146.97.33.5,5.062,5.261,5.240
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,9,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,10,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,11,62.40.125.18,77.360,78.395,78.346
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,12,163.253.1.116,146.919,146.653,146.614
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,13,163.253.1.3,147.554,147.739,148.878
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,14,163.253.1.139,147.349,145.881,147.275
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,15,163.253.2.17,146.462,147.442,147.397
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,16,163.253.2.74,147.789,146.903,146.909
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,17,163.253.1.245,147.960,148.539,148.341
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,18,163.253.1.242,146.126,147.232,146.349
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,19,163.253.1.171,146.198,147.893,147.866
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,20,163.253.1.157,147.263,147.672,147.642
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,21,64.57.28.54,145.264,144.992,146.039
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,22,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,23,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,24,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,25,128.95.0.66,146.561,152.025,146.180
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,26,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,27,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,28,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,29,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.washington.edu,128.208.60.208,30,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,0.773,0.688,0.619
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,7.615,4.606,10.250
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,4.460,8.820,11.674
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.488,1.417,1.305
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,2.008,1.943,1.857
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.635,5.016,4.920
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,5.057,4.943,4.869
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,5.413,4.681,5.215
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.655,4.528,4.455
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,4.789,4.969,4.890
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,13,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,14,154.54.75.150,5.737,5.717,5.836
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,15,154.54.167.29,79.855,79.955,79.905
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.222,78.994,83.671,82.336
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,17,154.54.169.197,87.035,87.136,83.040
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,18,154.54.6.221,93.455,93.408,93.494
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,19,154.54.166.73,104.714,104.596,104.578
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,20,154.54.7.233,116.300,152.846,152.115
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,21,154.54.165.30,137.606,137.435,138.172
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,22,154.54.166.58,132.985,136.858,136.727
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,23,154.54.45.162,143.589,143.187,143.816
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,24,154.54.27.118,138.370,138.420,142.963
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,25,154.54.86.41,135.949,135.958,135.929
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,26,38.104.84.15,146.215,142.015,159.950
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,27,104.171.226.68,146.333,142.204,146.556
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,28,172.80.0.167,146.792,145.992,145.991
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.853,0.795,0.731
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.376,7.205,10.191
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,4.224,7.599,10.587
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.296,1.364,1.190
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.385,1.330,1.549
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.368,4.622,4.566
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,4.824,4.640,4.584
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.170,5.123,5.079
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.429,50.456,50.429
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,59.894,59.920,60.005
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.953,61.495,61.324
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,1.264,1.202,1.134
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,7.723,4.693,10.615
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,19.836,29.821,26.762
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.788,1.745,1.697
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.944,1.961,1.916
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.435,4.477,4.404
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.691,4.698,4.635
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.590,4.443,4.568
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.519,4.806,4.559
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,10,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,6.296,6.308,8.028
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.138.216,4.927,5.077,4.781
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.623,12.106,12.178
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.124.57,21.324,16.653,21.172
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.124.57,26.848,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.138.201,236.853,235.803,236.008
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,225.227,159.192,224.550
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,18,62.115.140.15,237.177,237.137,237.172
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,19,62.115.140.30,235.568,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.119.102,243.378,243.222,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,244.633,250.091,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,243.196,251.430,243.465
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,23,211.125.114.70,247.302,244.586,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,24,211.125.119.106,262.566,329.197,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,25,211.125.119.102,244.840,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,29,211.125.114.70,347.929,352.199,
Mon 13 Apr 13:00:01 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,1,192.168.25.1,0.538,0.520,0.448
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,2,139.222.0.1,5.973,8.921,11.722
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,3,10.0.0.1,4.109,7.263,10.283
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,4,193.62.92.125,1.419,1.355,1.674
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,5,10.11.1.0,1.468,2.125,1.478
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,6,146.97.141.116,4.455,4.272,4.247
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,7,146.97.38.49,4.479,4.459,4.497
Mon 13 Apr 16:00:02 BST 2026,www.washington.edu,34.82.219.4,8,146.97.33.61,5.206,5.577,
